tournament_key,tournament_name,category,start_date,end_date,player_id,player_name,nationality,player_type_code,player_type_desc,match_type_code,match_type_desc,event_classification_code,event_classification_desc,matches_played,wins,losses,round_robin_position,round_robin_group_size,round_robin_group_complete,round_robin_matches_played,round_robin_wins,round_robin_losses,elimination_matches_seen,highest_round_order,highest_round_name,last_match_id,last_match_status,status,live_points,collected_at
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800877545,Leon Liaw,CAN,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687155,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800808756,Li Yu-Hsuan,TPE,G,Girls,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687203,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800853290,Lin Pei Ni,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687171,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800730074,Lin-Ling Huang,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687191,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800793501,Louraine Jallorina,PHI,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687169,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800857383,Melody Tsai,TPE,G,Girls,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687193,Not played,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800743474,mitsuki ohmasa,JPN,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687143,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800745070,Pei-hsuan Chi,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687183,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800828253,Pei-Hsuan Wu,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687169,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800867485,Pei-Jyun Cai,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687217,Not played,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800803050,Pin Zhu Su,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687174,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800802108,Pin-Ciao Tseng,TPE,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687140,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800790364,Pin-Tsen Chou,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687187,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800810069,Pin-Xiang Cheng,TPE,B,Boys,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687133,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800760373,PIN-YU WANG,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687170,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800787193,Riko Pienaar,TPE,G,Girls,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,3,3,Quarter-finals,1183687195,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800745567,Sazu Isqaqavut,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687115,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800838866,Shang Yu Cheng,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687114,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800841534,Shang-Kun Peng,TPE,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687142,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800791435,Sheldon Woo,HKG,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687138,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800797001,Shih Chieh Lin,TPE,B,Boys,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,2,2,2nd Round,1183687141,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800756659,SIANG-LING YANG,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687184,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800824278,Sophie Liang,USA,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687218,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800742596,tae hee kim,KOR,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687177,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800740091,Taeseong Son,KOR,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687120,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800740091,Taeseong Son,KOR,B,Boys,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687133,Played and completed,champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800800970,Tian Hong Chen,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687151,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800738583,Ting-Chen Chang,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687178,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800809505,Tsai Chin Li,TPE,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687209,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800800966,Tsen-Lin Chang,TPE,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687206,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800759174,TSUNG-SHENG YANG,TPE,B,Boys,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687136,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800773750,TZU-I HUANG,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687112,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800755632,TZU-YI HSUEH,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687189,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800810919,Wang Ying Tseng,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687172,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800810919,Wang Ying Tseng,TPE,G,Girls,S,Singles,Q,Qualifying Draw,2,2,0,,,false,0,0,0,3,3,Quarter-finals,1183687195,Played and completed,champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800829009,Wei-En Hai,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687157,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800758454,Weibo Huang,TPE,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687132,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800828882,Wen-Yen Chang,TPE,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,2,2,2nd Round,1183687197,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800766392,William Chen,CAN,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687121,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800759742,Wu shenghuai,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687146,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800855387,Ya-I Tsai,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687147,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800621782,Yan Rong Tzeng,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687168,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800755537,YAN-LING CHUANG,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687181,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800729535,Yat Long So,HKG,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687117,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800781550,Yau-Hsuan Chan,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687156,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800777679,Yen-chia Tseng,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687111,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800755522,Yen-Fei Lai,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687168,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800808925,Yi Xun Chen,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687176,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800808925,Yi Xun Chen,TPE,G,Girls,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687193,Not played,champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800834688,Yi-Han Huang,TPE,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687210,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800825148,Yi-Ming Liu,TPE,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687130,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800762159,YI-SHENG HU,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687112,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800760859,Yin Fei Lia,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687182,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800803368,Yoonjae Suh,KOR,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687123,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800803368,Yoonjae Suh,KOR,B,Boys,S,Singles,Q,Qualifying Draw,3,3,0,,,false,0,0,0,3,3,Quarter-finals,1183687136,Played and completed,champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800824780,You-Hsi Li,TPE,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687205,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800870515,Yu Han Tseng,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687173,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800758244,yu-an lu,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687174,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800803884,Yu-Che Pai,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687145,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800757973,YU-CHENG LI,TPE,B,Boys,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687119,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800829161,Yu-Ching Chiang,TPE,G,Girls,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687175,To be played,still_alive_or_champion,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800760376,YU-CHUN WANG,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687115,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800759825,YU-MIN LIN,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687110,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800754688,YUEH-JUNG TSUI,TPE,G,Girls,S,Singles,M,Main Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687185,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800847109,Yueh-Tse Wu,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687116,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800756247,YUN-ZHEN HSU,TPE,G,Girls,S,Singles,Q,Qualifying Draw,2,1,1,,,false,0,0,0,3,3,Quarter-finals,1183687194,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800840741,Yung Hsun Huang,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687148,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800762354,Yusheng Tseng,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687113,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800757810,ZHAO-HONG JIAN,TPE,B,Boys,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687134,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800852228,Zhiyan Li,TPE,G,Girls,S,Singles,Q,Qualifying Draw,3,2,1,,,false,0,0,0,3,3,Quarter-finals,1183687192,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800756823,Zi Yi Ou,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687109,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800846836,Zi Ying Chen,CHN,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687213,Played and completed,eliminated,,2026-09-08T23:55:21.202Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800844338,Ziche Chen,TPE,B,Boys,S,Singles,M,Main Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687110,To be played,still_alive_or_champion,,2026-09-08T23:55:21.201Z
J-J30-TPE-2026-003,J30 Taoyuan,J30,2026-09-08,2026-09-12,800838717,Zijin Lin,TPE,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687154,Played and completed,eliminated,,2026-09-08T23:55:21.201Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800733455,Aaron Appelstein,ISR,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,2,2,2nd Round,1183687867,Played and completed,eliminated,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800825441,Agunda Agkatseva,RUS,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183690593,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800745786,Alberta Esina,USA,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183690601,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800745786,Alberta Esina,USA,G,Girls,S,Singles,Q,Qualifying Draw,1,1,0,,,false,0,0,0,1,1,1st Round,1183687903,Not played,champion,,2026-09-08T23:55:21.165Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800840980,Aleksandra Kalashnikova,RUS,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183690588,To be played,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800741407,Alexander Orlov,GEO,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183690568,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800794038,Alexandra Kolesnikova,RUS,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183690611,Played and completed,round_robin,,2026-09-08T23:55:21.165Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800863082,Alina Trifonova,RUS,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687901,Played and completed,eliminated,,2026-09-08T23:55:21.165Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800696865,Alisa Kazimirova,RUS,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183690584,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800691385,Alisa Lukianova,RUS,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183690602,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800820243,Amalia Ignatenko,RUS,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183690604,Played and completed,round_robin,,2026-09-08T23:55:21.165Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800733949,Ameliya Avetisyan,GEO,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687905,Played and completed,eliminated,,2026-09-08T23:55:21.165Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800822384,Anastasia Stefnadze,GEO,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687899,Played and completed,eliminated,,2026-09-08T23:55:21.165Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800754952,Anastasia Tvildiani,GEO,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183690570,To be played,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800864699,Andrey Bazunov,RUS,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183690551,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800864699,Andrey Bazunov,RUS,B,Boys,S,Singles,Q,Qualifying Draw,1,1,0,,,false,0,0,0,2,2,2nd Round,1183687869,Played and completed,champion,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800804147,Ani Kharaishvili,GEO,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,0,2,0,1,Round-robin,1183690589,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800696874,ARKADII VAKHLIN,RUS,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183690522,To be played,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800632378,Artem Starikov,RUS,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183690536,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800814761,Boris Vorobyev,RUS,B,Boys,S,Singles,M,Main Draw,0,0,0,,4,false,2,1,1,0,1,Round-robin,1183690563,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800653963,Daniela Esina,RUS,G,Girls,S,Singles,M,Main Draw,0,0,0,,4,false,2,2,0,0,1,Round-robin,1183690575,Played and completed,round_robin,,2026-09-08T23:55:21.164Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800856048,Daniela Gutsaeva,RUS,G,Girls,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,1,1,1st Round,1183687904,Not played,eliminated,,2026-09-08T23:55:21.165Z
J-J30-GEO-2026-004,J30 Telavi,J30,2026-09-07,2026-09-12,800710314,Data Chachua,GEO,B,Boys,S,Singles,Q,Qualifying Draw,1,0,1,,,false,0,0,0,2,2,2nd Round,1183687869,Played and completed,eliminated,,2026-09-08T23:55:21.164Z
