player_id,player_name,gender,country,country_name,birth_year,event_type,countable_status,tournament_name,category,draw_type,host_nation,host_nation_code,surface,surface_code,start_date,drop_date_calculated,drop_cutoff_date,drop_reason,round,points,tournament_link,is_countable_at_collection,is_live,status,source_url,collected_at,raw_json,source_type
800632131,Maaya Rajeshwaran Revathi,F,IND,India,2009,singles,non_countable,Roland Garros Junior Championships,JGS,Q,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800632131,2026-06-02T18:16:26.819Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""Q"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800587900,Rada Zolotareva,F,RUS,Russia,2008,singles,countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R64,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800587900,2026-06-02T18:16:50.846Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R64"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800587900,Rada Zolotareva,F,RUS,Russia,2008,doubles,countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,135,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800587900,2026-06-02T18:16:50.846Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R16"",""points"":135,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800589857,Anastasia Lizunova,F,RUS,Russia,2008,singles,non_countable,Roland Garros Junior Championships,JGS,Q,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800589857,2026-06-02T18:16:56.367Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""Q"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800701055,Renee Alame,F,AUS,Australia,2009,singles,non_countable,Roland Garros Junior Championships,JGS,Q,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800701055,2026-06-02T18:17:02.605Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""Q"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800631529,Ruien Zhang,F,CHN,"China, P.R.",2008,singles,countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,180,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800631529,2026-06-02T18:17:33.012Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R16"",""points"":180,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800631529,Ruien Zhang,F,CHN,"China, P.R.",2008,doubles,non_countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800631529,2026-06-02T18:17:33.013Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800636281,Maia Ilinca Burcescu,F,ROU,Romania,2009,singles,countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,90,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800636281,2026-06-02T18:17:52.717Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":90,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800636281,Maia Ilinca Burcescu,F,ROU,Romania,2009,doubles,countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,225,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800636281,2026-06-02T18:17:52.717Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""QF"",""points"":225,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800726989,Yihan Qu,F,CHN,"China, P.R.",2009,singles,non_countable,Roland Garros Junior Championships,JGS,Q,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,20,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800726989,2026-06-02T18:18:01.085Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""Q"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R16"",""points"":20,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800726989,Yihan Qu,F,CHN,"China, P.R.",2009,doubles,non_countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800726989,2026-06-02T18:18:01.085Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800739107,Yu Jun Lin,F,CHN,"China, P.R.",2010,singles,non_countable,J100 Huzhou,J100,M,"China, P.R.",CHN,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,10,https://www.itftennis.com/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800739107,2026-06-02T18:18:07.222Z,"{""tournamentName"":""J100 Huzhou"",""category"":""J100"",""drawType"":""M"",""hostNation"":""China, P.R."",""hostNationCode"":""CHN"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R16"",""points"":10,""tournamentLink"":""/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/""}",base
800739107,Yu Jun Lin,F,CHN,"China, P.R.",2010,doubles,non_countable,J100 Huzhou,J100,M,"China, P.R.",CHN,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,RU,45,https://www.itftennis.com/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800739107,2026-06-02T18:18:07.222Z,"{""tournamentName"":""J100 Huzhou"",""category"":""J100"",""drawType"":""M"",""hostNation"":""China, P.R."",""hostNationCode"":""CHN"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""RU"",""points"":45,""tournamentLink"":""/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/""}",base
800638930,Nadia Lagaev,F,CAN,Canada,2008,singles,non_countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R64,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800638930,2026-06-02T18:18:13.736Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R64"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800638930,Nadia Lagaev,F,CAN,Canada,2008,doubles,non_countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800638930,2026-06-02T18:18:13.736Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800586389,Ha Eum Lee,F,KOR,"Korea, Rep.",2008,singles,non_countable,J100 Huzhou,J100,M,"China, P.R.",CHN,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,SF,36,https://www.itftennis.com/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800586389,2026-06-02T18:18:32.079Z,"{""tournamentName"":""J100 Huzhou"",""category"":""J100"",""drawType"":""M"",""hostNation"":""China, P.R."",""hostNationCode"":""CHN"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""SF"",""points"":36,""tournamentLink"":""/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/""}",base
800586389,Ha Eum Lee,F,KOR,"Korea, Rep.",2008,doubles,countable,J100 Huzhou,J100,M,"China, P.R.",CHN,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,WR,75,https://www.itftennis.com/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800586389,2026-06-02T18:18:32.079Z,"{""tournamentName"":""J100 Huzhou"",""category"":""J100"",""drawType"":""M"",""hostNation"":""China, P.R."",""hostNationCode"":""CHN"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""WR"",""points"":75,""tournamentLink"":""/en/tournament/j100-huzhou/chn/2025/j-j100-chn-2025-003/""}",base
800693920,Alyssa James,F,JAM,Jamaica,2008,singles,non_countable,Roland Garros Junior Championships,JGS,Q,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800693920,2026-06-02T18:18:50.169Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""Q"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800644753,Luna Maria Cinalli,F,ARG,Argentina,2008,singles,countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,300,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800644753,2026-06-02T18:18:56.247Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""QF"",""points"":300,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800644753,Luna Maria Cinalli,F,ARG,Argentina,2008,doubles,countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,225,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,true,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800644753,2026-06-02T18:18:56.247Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""QF"",""points"":225,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800678621,John Bothma,M,RSA,South Africa,2008,singles,non_countable,J100 Sobota,J100,M,Poland,POL,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800678621,2026-06-02T18:23:39.363Z,"{""tournamentName"":""J100 Sobota"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Poland"",""hostNationCode"":""POL"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/""}",base
800678621,John Bothma,M,RSA,South Africa,2008,doubles,non_countable,J100 Sobota,J100,M,Poland,POL,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,WR,75,https://www.itftennis.com/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800678621,2026-06-02T18:23:39.363Z,"{""tournamentName"":""J100 Sobota"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Poland"",""hostNationCode"":""POL"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""WR"",""points"":75,""tournamentLink"":""/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/""}",base
800626993,Mustafa Ege Sik,M,AUS,Australia,2009,singles,non_countable,J100 Guatemala,J100,M,Guatemala,GUA,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,SF,36,https://www.itftennis.com/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800626993,2026-06-02T18:23:57.922Z,"{""tournamentName"":""J100 Guatemala"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Guatemala"",""hostNationCode"":""GUA"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""SF"",""points"":36,""tournamentLink"":""/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/""}",base
800626993,Mustafa Ege Sik,M,AUS,Australia,2009,doubles,non_countable,J100 Guatemala,J100,M,Guatemala,GUA,Hard,H,2025-06-02,2026-06-01,2026-06-07,drop_date_calculated_before_or_on_cutoff,SF,27,https://www.itftennis.com/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800626993,2026-06-02T18:23:57.923Z,"{""tournamentName"":""J100 Guatemala"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Guatemala"",""hostNationCode"":""GUA"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""SF"",""points"":27,""tournamentLink"":""/en/tournament/j100-guatemala/gua/2025/j-j100-gua-2025-003/""}",base
800654119,Connor Doig,M,RSA,South Africa,2008,singles,non_countable,Roland Garros Junior Championships,JGS,Q,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,20,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800654119,2026-06-02T18:24:23.425Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""Q"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R16"",""points"":20,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800567149,Aaron Gabet,M,FRA,France,2008,singles,non_countable,Roland Garros Junior Championships,JGS,M,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R64,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800567149,2026-06-02T18:24:42.464Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""M"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R64"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
800596852,Christopher Thies,M,GER,Germany,2008,singles,non_countable,J100 Sobota,J100,M,Poland,POL,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,R16,10,https://www.itftennis.com/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800596852,2026-06-02T18:25:14.709Z,"{""tournamentName"":""J100 Sobota"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Poland"",""hostNationCode"":""POL"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R16"",""points"":10,""tournamentLink"":""/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/""}",base
800596852,Christopher Thies,M,GER,Germany,2008,doubles,non_countable,J100 Sobota,J100,M,Poland,POL,Clay,C,2025-06-03,2026-06-02,2026-06-07,drop_date_calculated_before_or_on_cutoff,QF,15,https://www.itftennis.com/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800596852,2026-06-02T18:25:14.710Z,"{""tournamentName"":""J100 Sobota"",""category"":""J100"",""drawType"":""M"",""hostNation"":""Poland"",""hostNationCode"":""POL"",""startDate"":""03 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""QF"",""points"":15,""tournamentLink"":""/en/tournament/j100-sobota/pol/2025/j-j100-pol-2025-001/""}",base
800755951,Takahiro Kawaguchi,M,JPN,Japan,2010,singles,non_countable,J60 Miki City,J60,M,Japan,JPN,Hard,H,2025-06-04,2026-06-03,2026-06-07,drop_date_calculated_before_or_on_cutoff,SF,18,https://www.itftennis.com/en/tournament/j60-miki-city/jpn/2025/j-j60-jpn-2025-002/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800755951,2026-06-02T18:26:11.007Z,"{""tournamentName"":""J60 Miki City"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Japan"",""hostNationCode"":""JPN"",""startDate"":""04 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""SF"",""points"":18,""tournamentLink"":""/en/tournament/j60-miki-city/jpn/2025/j-j60-jpn-2025-002/""}",base
800755951,Takahiro Kawaguchi,M,JPN,Japan,2010,doubles,non_countable,J60 Miki City,J60,M,Japan,JPN,Hard,H,2025-06-04,2026-06-03,2026-06-07,drop_date_calculated_before_or_on_cutoff,WR,45,https://www.itftennis.com/en/tournament/j60-miki-city/jpn/2025/j-j60-jpn-2025-002/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800755951,2026-06-02T18:26:11.007Z,"{""tournamentName"":""J60 Miki City"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Japan"",""hostNationCode"":""JPN"",""startDate"":""04 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""WR"",""points"":45,""tournamentLink"":""/en/tournament/j60-miki-city/jpn/2025/j-j60-jpn-2025-002/""}",base
800602236,Alejandro Mateo Berge Nourescu,M,ROU,Romania,2008,singles,non_countable,Roland Garros Junior Championships,JGS,Q,France,FRA,Clay,C,2025-06-01,2026-05-31,2026-06-07,drop_date_calculated_before_or_on_cutoff,R32,0,https://www.itftennis.com/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/,false,false,confirmed_from_initial_breakdown,https://www.itftennis.com/tennis/api/PlayerRankApi/GetRankingPoints?circuitCode=JT&matchTypeCode=S&playerId=800602236,2026-06-02T18:26:41.422Z,"{""tournamentName"":""Roland Garros Junior Championships"",""category"":""JGS"",""drawType"":""Q"",""hostNation"":""France"",""hostNationCode"":""FRA"",""startDate"":""01 Jun 2025"",""surfaceDesc"":""Clay"",""surfaceCode"":""C"",""round"":""R32"",""points"":0,""tournamentLink"":""/en/tournament/roland-garros-junior-championships/fra/2025/j-jgs-fra-2025-001/""}",base
