player_id,player_name,gender,country,birth_year,official_rank,live_rank,rank_change_vs_official,official_points,live_points,points_change_vs_official,live_rows_available,live_raw_points_available,live_singles_results_counting,live_doubles_results_counting,best_singles_1,best_singles_2,best_singles_3,best_doubles_1,best_doubles_2,best_doubles_3,calculated_at
800636873,Itamar Ronen,M,ISR,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800780327,Lars Meyer,M,SUI,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800640178,Lucas Nolte,M,GBR,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800712202,Nicolas Panoussopoulos,M,SUI,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800646335,Patrick Grigore,M,ROU,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800730760,Puneeth Manohar,M,IND,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800831888,Samuel Okello,M,UGA,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800668480,Shlok Chauhan,M,IND,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800594894,Toprak Berkol,M,CYP,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800631676,Vadim Savlev,M,RUS,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800661958,Vincent Visker,M,GER,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800709953,VIVAAN MIRDHA,M,IND,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800805819,Yashpreet Singh,M,IND,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800707824,Zuka Kacheishvili,M,GEO,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800683058,zurab khizambareli,M,GEO,,,618,,,7.25,7.25,2,14,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,9 pts | LIVE | J30 | QF | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800730099,Martina Claudeline Mora Da Silva,F,PAR,,,648,,,6.5,6.5,2,20,1,1,2 pts | LIVE | J60 | R64 | J60 Santa Cruz de la Sierra | 2026-06-01,,,18 pts | LIVE | J60 | QF | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800660858,Christian Javier Antezana Seleme,M,BOL,,,644,,,6.5,6.5,2,20,1,1,2 pts | LIVE | J60 | R64 | J60 Santa Cruz de la Sierra | 2026-06-01,,,18 pts | LIVE | J60 | QF | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800628883,Thiago Mauricio Solis Bustamante,M,BOL,,,644,,,6.5,6.5,2,20,1,1,2 pts | LIVE | J60 | R64 | J60 Santa Cruz de la Sierra | 2026-06-01,,,18 pts | LIVE | J60 | QF | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800713303,Aishath Karin Saizan,F,MDV,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800825797,Beatriz Verissimo Beda,F,BRA,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800664784,Danae Dimitsani,F,GRE,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800704196,Deepthi Venkatesan Venkatesan,F,IND,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800730588,Delfina Pereira Conde,F,PAR,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800712637,Diana Fender,F,RUS,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800645823,Elizaveta Privalova,F,RUS,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800706417,Florencia Zamora,F,BOL,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800722906,Genevieve Zi Lin Lim,F,SGP,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800750616,Haolin WANG,F,CHN,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800783169,Haritishwari Chinnakavanam Nattu,F,IND,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800645493,ISABELLA RELTON,F,GBR,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800695042,Margarita Khusanova,F,UZB,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800691462,Maria Azizyan,F,ARM,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800783736,Nutsa Giorgadze,F,GEO,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800651948,Sandra Ciobica,F,ROU,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800594994,Sofi Gidachyan,F,ARM,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800704223,Sofia Tikus,F,UKR,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800661870,Sophia Santos,F,CRO,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800656497,Sophia Santos,F,BRA,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800718249,Stamatia Tsoutsi,F,GRE,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800835305,Tanusshri Maneni Sathesh,F,IND,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800657242,Teodora Sfirnaciuc,F,ROU,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800664613,THELMA CHRYSAFI,F,CYP,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800822494,Varvara Makarova,F,RUS,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800709440,YASHITHA ERETI,F,IND,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800652517,Zoe Castro Calderon,F,BOL,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800709332,ZOHA QURESHI,F,IND,,,649,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800643460,Aahil Kaleel,M,SRI,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800590191,Alecos Timini,M,CYP,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800652294,Alexandre Bobiere Rivero,M,BOL,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800695251,Amrit Dhankar,M,IND,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800660439,Andre Montellano,M,BOL,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800595070,Andreanos Kyriakides,M,CYP,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800639374,Andrey Golman,M,RUS,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800766023,Andy Wang,M,USA,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800581488,Antonis Malavazos,M,GRE,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800826359,Bernardo Ferreira,M,BRA,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800682315,BROOKLYN NYASHA JUMBE,M,ZIM,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800714383,Ciaran McKenna,M,IRL,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800702195,Franco Del Vecchio,M,ARG,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800671290,Gustavs Gutans,M,LAT,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800650050,Harry Cornhill,M,GBR,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800692920,Hugo Jathiere,M,FRA,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800747640,Jeff Okuku Hesbon,M,KEN,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800652577,Jeronimo Duque Salazar,M,COL,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800775457,Kushagra Arora,M,IND,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800624178,kyungone Kim,M,KOR,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800620949,Lazar Mladenovic,M,SUI,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800643361,Lithum Jayabandu,M,SRI,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800700451,Lucciano Guillermo Campbell Perez,M,PER,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800706139,Madhav Dadhich,M,IND,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800640469,Marcos Iacovides,M,CYP,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800748223,Matei Crisan,M,ROU,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800811705,Maximo Cataldi,M,ARG,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800661710,Noel Kim Bachmann,M,SUI,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800767441,Prabhsifat Singh,M,IND,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800693111,Prakaash Sarran,M,IND,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800711350,Reita Yamanaka,M,JPN,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800730759,Rohan Srivant Hariharan,M,IND,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800837439,Roshan Gede,M,ZIM,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800772836,Santiago Lopez,M,COL,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800709308,Shota Miyamoto,M,JPN,,,646,,,6.25,6.25,2,10,1,1,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800702416,Thea Frodin,F,USA,2008,26,26,0,1243.5,1249.25,5.75,2,210,0,1,490 pts | BASE | JGS | SF | Australian Open Junior Championships | 2026-01-24,90 pts | BASE | JGS | R32 | US Open Junior Tennis Championships | 2025-08-31,90 pts | BASE | JGS | R32 | Roland Garros Junior Championships | 2025-06-01,"525 pts | BASE | JGS | RU | The Junior Championships, Wimbledon | 2025-07-05",375 pts | BASE | J500 | WR | J500 Merida | 2025-11-24,225 pts | BASE | JGS | QF | Australian Open Junior Championships | 2026-01-24,2026-06-02T23:19:32.276Z
800710476,Aahida Singh,F,IND,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800803301,Aika Mizutani,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800726270,Aleksija Strika,F,CYP,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800660001,Andrea Georgiou Papakyriacou,F,CYP,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800792050,Aoba Date,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800848275,Ayami Moriue,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800668689,Ayane Takagi,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800731291,Dalia Crnovrsanin,F,SUI,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Bastad | 2026-06-01,,,,,,2026-06-02T23:19:32.304Z
800733606,Elvi Holm Gustafsson,F,SWE,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Bastad | 2026-06-01,,,,,,2026-06-02T23:19:32.304Z
800749500,ESEZA MUWANGUZI,F,UGA,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800793703,Eugenia Skliar,F,RUS,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Baku | 2026-06-02,,,,,,2026-06-02T23:19:32.303Z
800594280,Eva Panova,F,CYP,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800724946,HARU ISHIDA,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800868573,Heidi Kayesu Bagaya,F,UGA,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800786198,Hinata Morishita,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800765381,Julia Moldenius,F,SWE,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Bastad | 2026-06-01,,,,,,2026-06-02T23:19:32.304Z
800726812,KAE AZUMA,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800832152,Kinari Tashiro,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800720191,Lucia Grinberg,F,ARG,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,,,,2026-06-02T23:19:32.305Z
800728036,Mari Muto,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800857368,Maryam Talibova,F,AZE,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Baku | 2026-06-02,,,,,,2026-06-02T23:19:32.303Z
800694191,Mia Agustina Junghanns Dietze,F,PAR,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,,,,2026-06-02T23:19:32.305Z
800749912,minori sato,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800685368,Misaki Yamagishi,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
800659939,Nadia Jaser,F,CYP,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800786385,Nana Shibayama,F,JPN,,,677,,,5,5,1,5,1,0,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03,,,,,,2026-06-02T23:19:32.304Z
