tournament_key,tournament_name,category,start_date,end_date,tournament_id,event_id,player_type_code,player_type_desc,match_type_code,match_type_desc,event_classification_code,event_classification_desc,drawsheet_structure_code,drawsheet_structure_desc,group_name,rr_group_size,rr_group_complete,rr_team1_position,rr_team1_wins,rr_team2_position,rr_team2_wins,round_name,round_order,match_id,play_status_code,play_status_desc,result_status_code,result_status_desc,team1_player_ids,team1_names,team1_nationalities,team1_seed,team1_entry_status,team2_player_ids,team2_names,team2_nationalities,team2_seed,team2_entry_status,winner_side,winner_names,score,h2h_link,live_scores_link,raw_json,collected_at
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100689819,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Semi-finals,2,1183642220,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183642220,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:29.707Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100689819,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Final,3,1183642218,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183642218,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:29.707Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group A,4,false,,,,,Round-robin,1,1183643907,TP,To be played,,,800874997,Mbakuye Jaylan,BDI,,WC,800760270,Gedeo Murinzi,RWA,,WC,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800874997&player2Id=800760270,,"{""matchId"":1183643907,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800874997&player2Id=800760270"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800874997,""nationality"":""BDI"",""givenName"":""Mbakuye"",""familyName"":""Jaylan"",""profileLink"":""/en/players/mbakuye-jaylan/800874997/bdi/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800760270,""nationality"":""RWA"",""givenName"":""Gedeo"",""familyName"":""Murinzi"",""profileLink"":""/en/players/gedeo-murinzi/800760270/rwa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.370Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group A,4,false,,,,,Round-robin,1,1183643905,PC,Played and completed,,,800874997,Mbakuye Jaylan,BDI,,WC,800636873,Itamar Ronen,ISR,,DA,2,Itamar Ronen,1-6 1-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800874997&player2Id=800636873,,"{""matchId"":1183643905,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800874997&player2Id=800636873"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800874997,""nationality"":""BDI"",""givenName"":""Mbakuye"",""familyName"":""Jaylan"",""profileLink"":""/en/players/mbakuye-jaylan/800874997/bdi/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":1,""losingScore"":null},{""score"":1,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800636873,""nationality"":""ISR"",""givenName"":""Itamar"",""familyName"":""Ronen"",""profileLink"":""/en/players/itamar-ronen/800636873/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.370Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group A,4,false,,,,,Round-robin,1,1183643903,TP,To be played,,,800874997,Mbakuye Jaylan,BDI,,WC,800670278,Nicolas Moravec,CZE,1,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800670278&player2Id=800874997,,"{""matchId"":1183643903,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800670278&player2Id=800874997"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800874997,""nationality"":""BDI"",""givenName"":""Mbakuye"",""familyName"":""Jaylan"",""profileLink"":""/en/players/mbakuye-jaylan/800874997/bdi/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800670278,""nationality"":""CZE"",""givenName"":""Nicolas"",""familyName"":""Moravec"",""profileLink"":""/en/players/nicolas-moravec/800670278/cze/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":1,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.370Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group A,4,false,,,,,Round-robin,1,1183643904,TP,To be played,,,800670278,Nicolas Moravec,CZE,1,DA,800636873,Itamar Ronen,ISR,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800670278&player2Id=800636873,,"{""matchId"":1183643904,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800670278&player2Id=800636873"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800670278,""nationality"":""CZE"",""givenName"":""Nicolas"",""familyName"":""Moravec"",""profileLink"":""/en/players/nicolas-moravec/800670278/cze/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":1,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800636873,""nationality"":""ISR"",""givenName"":""Itamar"",""familyName"":""Ronen"",""profileLink"":""/en/players/itamar-ronen/800636873/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.370Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group A,4,false,,,,,Round-robin,1,1183643906,PC,Played and completed,,,800670278,Nicolas Moravec,CZE,1,DA,800760270,Gedeo Murinzi,RWA,,WC,1,Nicolas Moravec,6-0 6-4,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800670278&player2Id=800760270,,"{""matchId"":1183643906,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800670278&player2Id=800760270"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800670278,""nationality"":""CZE"",""givenName"":""Nicolas"",""familyName"":""Moravec"",""profileLink"":""/en/players/nicolas-moravec/800670278/cze/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":1,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800760270,""nationality"":""RWA"",""givenName"":""Gedeo"",""familyName"":""Murinzi"",""profileLink"":""/en/players/gedeo-murinzi/800760270/rwa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":0,""losingScore"":null},{""score"":4,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.370Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group A,4,false,,,,,Round-robin,1,1183643908,TP,To be played,,,800636873,Itamar Ronen,ISR,,DA,800760270,Gedeo Murinzi,RWA,,WC,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800636873&player2Id=800760270,,"{""matchId"":1183643908,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800636873&player2Id=800760270"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800636873,""nationality"":""ISR"",""givenName"":""Itamar"",""familyName"":""Ronen"",""profileLink"":""/en/players/itamar-ronen/800636873/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800760270,""nationality"":""RWA"",""givenName"":""Gedeo"",""familyName"":""Murinzi"",""profileLink"":""/en/players/gedeo-murinzi/800760270/rwa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.370Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group B,4,false,,,,,Round-robin,1,1183643911,PC,Played and completed,,,800587771,Daniel Joita,GBR,,WTN,800825009,Yash Sharma,IND,,Q,1,Daniel Joita,6-4 3-6 10-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800587771&player2Id=800825009,,"{""matchId"":1183643911,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800587771&player2Id=800825009"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800587771,""nationality"":""GBR"",""givenName"":""Daniel"",""familyName"":""Joita"",""profileLink"":""/en/players/daniel-joita/800587771/gbr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":3,""losingScore"":null},{""score"":10,""losingScore"":null},null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WTN""},{""players"":[{""playerId"":800825009,""nationality"":""IND"",""givenName"":""Yash"",""familyName"":""Sharma"",""profileLink"":""/en/players/yash-sharma/800825009/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":4,""losingScore"":null},{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group B,4,false,,,,,Round-robin,1,1183643913,TP,To be played,,,800587771,Daniel Joita,GBR,,WTN,800709101,Libi Levy,ISR,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800587771&player2Id=800709101,,"{""matchId"":1183643913,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800587771&player2Id=800709101"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800587771,""nationality"":""GBR"",""givenName"":""Daniel"",""familyName"":""Joita"",""profileLink"":""/en/players/daniel-joita/800587771/gbr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WTN""},{""players"":[{""playerId"":800709101,""nationality"":""ISR"",""givenName"":""Libi"",""familyName"":""Levy"",""profileLink"":""/en/players/libi-levy/800709101/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group B,4,false,,,,,Round-robin,1,1183643909,TP,To be played,,,800587771,Daniel Joita,GBR,,WTN,800675502,zayyan virani,KEN,2,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800675502&player2Id=800587771,,"{""matchId"":1183643909,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800675502&player2Id=800587771"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800587771,""nationality"":""GBR"",""givenName"":""Daniel"",""familyName"":""Joita"",""profileLink"":""/en/players/daniel-joita/800587771/gbr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WTN""},{""players"":[{""playerId"":800675502,""nationality"":""KEN"",""givenName"":""zayyan"",""familyName"":""virani"",""profileLink"":""/en/players/zayyan-virani/800675502/ken/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":2,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group B,4,false,,,,,Round-robin,1,1183643912,PC,Played and completed,,,800675502,zayyan virani,KEN,2,DA,800709101,Libi Levy,ISR,,DA,1,zayyan virani,6-1 6-0,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800675502&player2Id=800709101,,"{""matchId"":1183643912,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800675502&player2Id=800709101"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800675502,""nationality"":""KEN"",""givenName"":""zayyan"",""familyName"":""virani"",""profileLink"":""/en/players/zayyan-virani/800675502/ken/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":2,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800709101,""nationality"":""ISR"",""givenName"":""Libi"",""familyName"":""Levy"",""profileLink"":""/en/players/libi-levy/800709101/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":1,""losingScore"":null},{""score"":0,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group B,4,false,,,,,Round-robin,1,1183643910,TP,To be played,,,800675502,zayyan virani,KEN,2,DA,800825009,Yash Sharma,IND,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800675502&player2Id=800825009,,"{""matchId"":1183643910,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800675502&player2Id=800825009"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800675502,""nationality"":""KEN"",""givenName"":""zayyan"",""familyName"":""virani"",""profileLink"":""/en/players/zayyan-virani/800675502/ken/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":2,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800825009,""nationality"":""IND"",""givenName"":""Yash"",""familyName"":""Sharma"",""profileLink"":""/en/players/yash-sharma/800825009/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group B,4,false,,,,,Round-robin,1,1183643914,TP,To be played,,,800825009,Yash Sharma,IND,,Q,800709101,Libi Levy,ISR,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800825009&player2Id=800709101,,"{""matchId"":1183643914,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800825009&player2Id=800709101"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800825009,""nationality"":""IND"",""givenName"":""Yash"",""familyName"":""Sharma"",""profileLink"":""/en/players/yash-sharma/800825009/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800709101,""nationality"":""ISR"",""givenName"":""Libi"",""familyName"":""Levy"",""profileLink"":""/en/players/libi-levy/800709101/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group C,4,false,,,,,Round-robin,1,1183643916,TP,To be played,,,800629940,Nitzan Yossef Swisa,ISR,3,DA,800783723,SHEMA wesley,RWA,,WC,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800629940&player2Id=800783723,,"{""matchId"":1183643916,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800629940&player2Id=800783723"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800629940,""nationality"":""ISR"",""givenName"":""Nitzan Yossef"",""familyName"":""Swisa"",""profileLink"":""/en/players/nitzan-yossef-swisa/800629940/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":3,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800783723,""nationality"":""RWA"",""givenName"":""SHEMA"",""familyName"":""wesley"",""profileLink"":""/en/players/shema-wesley/800783723/rwa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group C,4,false,,,,,Round-robin,1,1183643915,TP,To be played,,,800629940,Nitzan Yossef Swisa,ISR,3,DA,800679228,SIYABONGA JACA,RSA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800629940&player2Id=800679228,,"{""matchId"":1183643915,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800629940&player2Id=800679228"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800629940,""nationality"":""ISR"",""givenName"":""Nitzan Yossef"",""familyName"":""Swisa"",""profileLink"":""/en/players/nitzan-yossef-swisa/800629940/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":3,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800679228,""nationality"":""RSA"",""givenName"":""SIYABONGA"",""familyName"":""JACA"",""profileLink"":""/en/players/siyabonga-jaca/800679228/rsa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group C,4,false,,,,,Round-robin,1,1183643918,PC,Played and completed,,,800629940,Nitzan Yossef Swisa,ISR,3,DA,800847978,Jason Jaat,IND,,Q,1,Nitzan Yossef Swisa,6-3 6-1,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800629940&player2Id=800847978,,"{""matchId"":1183643918,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800629940&player2Id=800847978"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800629940,""nationality"":""ISR"",""givenName"":""Nitzan Yossef"",""familyName"":""Swisa"",""profileLink"":""/en/players/nitzan-yossef-swisa/800629940/isr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":3,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800847978,""nationality"":""IND"",""givenName"":""Jason"",""familyName"":""Jaat"",""profileLink"":""/en/players/jason-jaat/800847978/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":3,""losingScore"":null},{""score"":1,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group C,4,false,,,,,Round-robin,1,1183643920,TP,To be played,,,800783723,SHEMA wesley,RWA,,WC,800847978,Jason Jaat,IND,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800783723&player2Id=800847978,,"{""matchId"":1183643920,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800783723&player2Id=800847978"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800783723,""nationality"":""RWA"",""givenName"":""SHEMA"",""familyName"":""wesley"",""profileLink"":""/en/players/shema-wesley/800783723/rwa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800847978,""nationality"":""IND"",""givenName"":""Jason"",""familyName"":""Jaat"",""profileLink"":""/en/players/jason-jaat/800847978/ind/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
J-J60-RWA-2026-001,J60 Kigali,J60,2026-08-03,2026-08-08,1100202644,1100724335,B,Boys,S,Singles,M,Main Draw,RR,Round-robin,Group C,4,false,,,,,Round-robin,1,1183643917,PC,Played and completed,,,800783723,SHEMA wesley,RWA,,WC,800679228,SIYABONGA JACA,RSA,,DA,2,SIYABONGA JACA,0-6 0-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800679228&player2Id=800783723,,"{""matchId"":1183643917,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800679228&player2Id=800783723"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800783723,""nationality"":""RWA"",""givenName"":""SHEMA"",""familyName"":""wesley"",""profileLink"":""/en/players/shema-wesley/800783723/rwa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":0,""losingScore"":null},{""score"":0,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800679228,""nationality"":""RSA"",""givenName"":""SIYABONGA"",""familyName"":""JACA"",""profileLink"":""/en/players/siyabonga-jaca/800679228/rsa/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:55:38.371Z
