player_id,player_name,gender,country,birth_year,official_rank,live_rank,official_points,live_points,points_change_vs_official,detail_type,event_type,slot,source_type,tournament_name,category,round,start_date,points_raw,points_weighted,status,drop_info,raw
800632385,Paul Hjorteland,M,NOR,2009,406,400,198.75,198.75,0,BEST_COUNTING_RESULT,doubles,2,BASE,J60 Oslo,J60,WR,2026-02-16,45,11.25,,drop 2027-02-15,45 pts | BASE | J60 | WR | J60 Oslo | 2026-02-16 | drop 2027-02-15
800632385,Paul Hjorteland,M,NOR,2009,406,400,198.75,198.75,0,BEST_COUNTING_RESULT,doubles,3,BASE,J200 Oslo,J200,QF,2025-11-24,45,11.25,,drop 2026-11-23,45 pts | BASE | J200 | QF | J200 Oslo | 2025-11-24 | drop 2026-11-23
800632385,Paul Hjorteland,M,NOR,2009,406,400,198.75,198.75,0,BEST_COUNTING_RESULT,doubles,4,BASE,J100 Tallinn,J100,QF,2026-04-20,15,3.75,,drop 2027-04-19,15 pts | BASE | J100 | QF | J100 Tallinn | 2026-04-20 | drop 2027-04-19
800632385,Paul Hjorteland,M,NOR,2009,406,400,198.75,198.75,0,BEST_COUNTING_RESULT,doubles,5,BASE,J100 Vic,J100,QF,2025-09-01,15,3.75,,drop 2026-08-31,15 pts | BASE | J100 | QF | J100 Vic | 2025-09-01 | drop 2026-08-31
800632385,Paul Hjorteland,M,NOR,2009,406,400,198.75,198.75,0,BEST_COUNTING_RESULT,doubles,6,BASE,J60 Malmo,J60,SF,2026-01-05,14,3.5,,drop 2027-01-04,14 pts | BASE | J60 | SF | J60 Malmo | 2026-01-05 | drop 2027-01-04
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,singles,1,BASE,J200 Oslo,J200,R16,2025-11-24,36,36,,drop 2026-11-23,36 pts | BASE | J200 | R16 | J200 Oslo | 2025-11-24 | drop 2026-11-23
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,singles,2,BASE,J200 Pilsen,J200,R16,2025-06-23,36,36,,drop 2026-06-22,36 pts | BASE | J200 | R16 | J200 Pilsen | 2025-06-23 | drop 2026-06-22
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,singles,3,BASE,J200 Gladbeck,J200,R16,2025-06-17,36,36,,drop 2026-06-16,36 pts | BASE | J200 | R16 | J200 Gladbeck | 2025-06-17 | drop 2026-06-16
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,singles,4,BASE,US Open Junior Tennis Championships,JGS,R16,2025-08-31,20,20,,drop 2026-08-30,20 pts | BASE | JGS | R16 | US Open Junior Tennis Championships | 2025-08-31 | drop 2026-08-30
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,singles,5,BASE,J100 Sobota,J100,R16,2026-05-26,10,10,,drop 2027-05-25,10 pts | BASE | J100 | R16 | J100 Sobota | 2026-05-26 | drop 2027-05-25
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,singles,6,BASE,J200 Florence,J200,R32,2026-04-01,0,0,,drop 2027-03-31,0 pts | BASE | J200 | R32 | J200 Florence | 2026-04-01 | drop 2027-03-31
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,doubles,1,BASE,J200 Cairo,J200,RU,2025-11-10,105,26.25,,drop 2026-11-09,105 pts | BASE | J200 | RU | J200 Cairo | 2025-11-10 | drop 2026-11-09
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,doubles,2,BASE,J300 Villena,J300,QF,2026-03-16,75,18.75,,drop 2027-03-15,75 pts | BASE | J300 | QF | J300 Villena | 2026-03-16 | drop 2027-03-15
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,doubles,3,BASE,J300 San Jose,J300,QF,2026-01-19,75,18.75,,drop 2027-01-18,75 pts | BASE | J300 | QF | J300 San Jose | 2026-01-19 | drop 2027-01-18
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,doubles,4,BASE,J300 College Park,J300,QF,2025-08-18,75,18.75,,drop 2026-08-17,75 pts | BASE | J300 | QF | J300 College Park | 2025-08-18 | drop 2026-08-17
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,doubles,5,BASE,J100 Sobota,J100,QF,2026-05-26,15,3.75,,drop 2027-05-25,15 pts | BASE | J100 | QF | J100 Sobota | 2026-05-26 | drop 2027-05-25
800672510,Raya Kotseva,F,USA,2010,401,400,224.25,224.25,0,BEST_COUNTING_RESULT,doubles,6,BASE,J200 Florence,J200,R16,2026-04-01,0,0,,drop 2027-03-31,0 pts | BASE | J200 | R16 | J200 Florence | 2026-04-01 | drop 2027-03-31
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,singles,1,BASE,J60 Kathmandu,J60,WR,2026-02-02,60,60,,drop 2027-02-01,60 pts | BASE | J60 | WR | J60 Kathmandu | 2026-02-02 | drop 2027-02-01
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,singles,2,BASE,J60 Kathmandu,J60,WR,2026-01-26,60,60,,drop 2027-01-25,60 pts | BASE | J60 | WR | J60 Kathmandu | 2026-01-26 | drop 2027-01-25
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,singles,3,BASE,J30 Kaohsiung,J30,WR,2025-10-29,30,30,,drop 2026-10-28,30 pts | BASE | J30 | WR | J30 Kaohsiung | 2025-10-29 | drop 2026-10-28
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,singles,4,BASE,J300 Wanju (Closed Asia Regional Championship),J300,R32,2025-10-06,30,30,,drop 2026-10-05,30 pts | BASE | J300 | R32 | J300 Wanju (Closed Asia Regional Championship) | 2025-10-06 | drop 2026-10-05
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,singles,5,BASE,J60 Miki City,J60,QF,2026-05-27,10,10,,drop 2027-05-26,10 pts | BASE | J60 | QF | J60 Miki City | 2026-05-27 | drop 2027-05-26
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,singles,6,LIVE,J60 Miki City,J60,R32,2026-06-03,5,5,,drop,5 pts | LIVE | J60 | R32 | J60 Miki City | 2026-06-03 | drop
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,doubles,1,BASE,J60 Kathmandu,J60,WR,2026-02-02,45,11.25,,drop 2027-02-01,45 pts | BASE | J60 | WR | J60 Kathmandu | 2026-02-02 | drop 2027-02-01
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,doubles,2,BASE,J60 Kathmandu,J60,WR,2026-01-26,45,11.25,,drop 2027-01-25,45 pts | BASE | J60 | WR | J60 Kathmandu | 2026-01-26 | drop 2027-01-25
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,doubles,3,BASE,J30 Shymkent,J30,RU,2025-06-09,13,3.25,,drop 2026-06-08,13 pts | BASE | J30 | RU | J30 Shymkent | 2025-06-09 | drop 2026-06-08
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,doubles,4,BASE,J60 Miki City,J60,QF,2026-05-27,7,1.75,,drop 2027-05-26,7 pts | BASE | J60 | QF | J60 Miki City | 2026-05-27 | drop 2027-05-26
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,doubles,5,BASE,J30 Kaohsiung,J30,QF,2025-10-29,3,0.75,,drop 2026-10-28,3 pts | BASE | J30 | QF | J30 Kaohsiung | 2025-10-29 | drop 2026-10-28
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,BEST_COUNTING_RESULT,doubles,6,BASE,J300 Wanju (Closed Asia Regional Championship),J300,R32,2025-10-06,0,0,,drop 2026-10-05,0 pts | BASE | J300 | R32 | J300 Wanju (Closed Asia Regional Championship) | 2025-10-06 | drop 2026-10-05
800720484,seohyeon kim,F,KOR,2012,402,401,223.25,223.25,0,LIVE_WEEK_RESULT,singles,,LIVE,J60 Miki City,J60,R32,2026-06-03,5,5,not_started_or_unknown,,"{""tournament_key"":""J-J60-JPN-2026-002"",""tournament_name"":""J60 Miki City"",""category"":""J60"",""start_date"":""2026-06-03"",""end_date"":""2026-06-07"",""player_id"":""800720484"",""player_name"":""seohyeon kim"",""nationality"":""KOR"",""player_type_code"":""G"",""player_type_desc"":""Girls"",""event_type"":""singles"",""event_classification"":""main_draw"",""matches_played"":""0"",""wins"":""0"",""losses"":""0"",""highest_round_order"":""1"",""highest_round_name"":""1st Round"",""total_rounds_in_draw"":5,""calculated_round_label"":""R32"",""status"":""not_started_or_unknown"",""live_points_raw"":5,""live_points_weighted"":5,""collected_at"":""2026-06-03T03:36:09.874Z""}"
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,singles,1,BASE,J100 Varnamo,J100,RU,2026-05-18,60,60,,drop 2027-05-17,60 pts | BASE | J100 | RU | J100 Varnamo | 2026-05-18 | drop 2027-05-17
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,singles,2,BASE,J60 Gjovik,J60,WR,2026-02-24,60,60,,drop 2027-02-23,60 pts | BASE | J60 | WR | J60 Gjovik | 2026-02-24 | drop 2027-02-23
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,singles,3,BASE,J100 Aizkraukle,J100,SF,2026-04-13,36,36,,drop 2027-04-12,36 pts | BASE | J100 | SF | J100 Aizkraukle | 2026-04-13 | drop 2027-04-12
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,singles,4,BASE,J60 Aizkraukle,J60,SF,2026-04-06,18,18,,drop 2027-04-05,18 pts | BASE | J60 | SF | J60 Aizkraukle | 2026-04-06 | drop 2027-04-05
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,singles,5,BASE,J30 Maribor,J30,RU,2026-01-19,18,18,,drop 2027-01-18,18 pts | BASE | J30 | RU | J30 Maribor | 2026-01-19 | drop 2027-01-18
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,singles,6,BASE,J60 Bari,J60,R16,2025-10-06,5,5,,drop 2026-10-05,5 pts | BASE | J60 | R16 | J60 Bari | 2025-10-06 | drop 2026-10-05
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,doubles,1,BASE,J100 Aizkraukle,J100,SF,2026-04-13,27,6.75,,drop 2027-04-12,27 pts | BASE | J100 | SF | J100 Aizkraukle | 2026-04-13 | drop 2027-04-12
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,doubles,2,BASE,J30 Maribor,J30,WR,2026-01-19,25,6.25,,drop 2027-01-18,25 pts | BASE | J30 | WR | J30 Maribor | 2026-01-19 | drop 2027-01-18
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,doubles,3,BASE,J60 Aizkraukle,J60,SF,2026-04-06,14,3.5,,drop 2027-04-05,14 pts | BASE | J60 | SF | J60 Aizkraukle | 2026-04-06 | drop 2027-04-05
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,doubles,4,BASE,J60 Gjovik,J60,SF,2026-02-24,14,3.5,,drop 2027-02-23,14 pts | BASE | J60 | SF | J60 Gjovik | 2026-02-24 | drop 2027-02-23
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,doubles,5,BASE,J30 Oberpullendorf,J30,RU,2026-01-13,13,3.25,,drop 2027-01-12,13 pts | BASE | J30 | RU | J30 Oberpullendorf | 2026-01-13 | drop 2027-01-12
800677997,Marie Charlotte Monnier,F,POL,2009,404,402,222,222,0,BEST_COUNTING_RESULT,doubles,6,BASE,J60 Pszczyna,J60,QF,2025-11-12,7,1.75,,drop 2026-11-11,7 pts | BASE | J60 | QF | J60 Pszczyna | 2025-11-12 | drop 2026-11-11
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,singles,1,BASE,J300 Plovdiv,J300,R16,2026-04-28,60,60,,drop 2027-04-27,60 pts | BASE | J300 | R16 | J300 Plovdiv | 2026-04-28 | drop 2027-04-27
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,singles,2,BASE,J30 Pazardzhik,J30,WR,2025-10-13,30,30,,drop 2026-10-12,30 pts | BASE | J30 | WR | J30 Pazardzhik | 2025-10-13 | drop 2026-10-12
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,singles,3,BASE,J30 Chisinau,J30,WR,2025-07-14,30,30,,drop 2026-07-13,30 pts | BASE | J30 | WR | J30 Chisinau | 2025-07-14 | drop 2026-07-13
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,singles,4,BASE,J100 Budapest,J100,QF,2026-05-12,20,20,,drop 2027-05-11,20 pts | BASE | J100 | QF | J100 Budapest | 2026-05-12 | drop 2027-05-11
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,singles,5,BASE,J30 Pazardzhik,J30,RU,2025-10-20,18,18,,drop 2026-10-19,18 pts | BASE | J30 | RU | J30 Pazardzhik | 2025-10-20 | drop 2026-10-19
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,singles,6,BASE,J60 Telde,J60,QF,2026-03-31,10,10,,drop 2027-03-30,10 pts | BASE | J60 | QF | J60 Telde | 2026-03-31 | drop 2027-03-30
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,doubles,1,BASE,J300 Plovdiv,J300,QF,2026-04-28,75,18.75,,drop 2027-04-27,75 pts | BASE | J300 | QF | J300 Plovdiv | 2026-04-28 | drop 2027-04-27
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,doubles,2,BASE,J60 Telde,J60,WR,2026-03-31,45,11.25,,drop 2027-03-30,45 pts | BASE | J60 | WR | J60 Telde | 2026-03-31 | drop 2027-03-30
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,doubles,3,BASE,J100 The Hague,J100,SF,2026-02-17,27,6.75,,drop 2027-02-16,27 pts | BASE | J100 | SF | J100 The Hague | 2026-02-17 | drop 2027-02-16
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,doubles,4,BASE,J60 Varna,J60,RU,2025-09-08,27,6.75,,drop 2026-09-07,27 pts | BASE | J60 | RU | J60 Varna | 2025-09-08 | drop 2026-09-07
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,doubles,5,BASE,J60 Skopje,J60,RU,2025-08-04,27,6.75,,drop 2026-08-03,27 pts | BASE | J60 | RU | J60 Skopje | 2025-08-04 | drop 2026-08-03
800695706,Nikol Nuneva,F,BUL,2010,403,402,222,222,0,BEST_COUNTING_RESULT,doubles,6,BASE,J100 Budapest,J100,QF,2026-05-12,15,3.75,,drop 2027-05-11,15 pts | BASE | J100 | QF | J100 Budapest | 2026-05-12 | drop 2027-05-11
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,singles,1,BASE,J60 Zapopan,J60,WR,2026-02-09,60,60,,drop 2027-02-08,60 pts | BASE | J60 | WR | J60 Zapopan | 2026-02-09 | drop 2027-02-08
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,singles,2,BASE,J30 Chihuahua,J30,WR,2025-09-08,30,30,,drop 2026-09-07,30 pts | BASE | J30 | WR | J30 Chihuahua | 2025-09-08 | drop 2026-09-07
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,singles,3,BASE,J100 Queretaro,J100,QF,2025-10-27,20,20,,drop 2026-10-26,20 pts | BASE | J100 | QF | J100 Queretaro | 2025-10-27 | drop 2026-10-26
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,singles,4,BASE,J60 Villahermosa,J60,SF,2026-05-25,18,18,,drop 2027-05-24,18 pts | BASE | J60 | SF | J60 Villahermosa | 2026-05-25 | drop 2027-05-24
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,singles,5,BASE,J100 San Jose,J100,R16,2026-05-04,10,10,,drop 2027-05-03,10 pts | BASE | J100 | R16 | J100 San Jose | 2026-05-04 | drop 2027-05-03
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,singles,6,BASE,J100 San Jose,J100,R16,2026-04-27,10,10,,drop 2027-04-26,10 pts | BASE | J100 | R16 | J100 San Jose | 2026-04-27 | drop 2027-04-26
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,doubles,1,BASE,J60 Villahermosa,J60,WR,2026-05-25,45,11.25,,drop 2027-05-24,45 pts | BASE | J60 | WR | J60 Villahermosa | 2026-05-25 | drop 2027-05-24
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,doubles,2,BASE,J60 Leon,J60,WR,2025-10-13,45,11.25,,drop 2026-10-12,45 pts | BASE | J60 | WR | J60 Leon | 2025-10-13 | drop 2026-10-12
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,doubles,3,BASE,J100 San Jose,J100,SF,2026-05-04,27,6.75,,drop 2027-05-03,27 pts | BASE | J100 | SF | J100 San Jose | 2026-05-04 | drop 2027-05-03
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,doubles,4,BASE,J100 San Jose,J100,SF,2026-04-27,27,6.75,,drop 2027-04-26,27 pts | BASE | J100 | SF | J100 San Jose | 2026-04-27 | drop 2027-04-26
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,doubles,5,BASE,J60 San Luis Potosi,J60,RU,2026-02-16,27,6.75,,drop 2027-02-15,27 pts | BASE | J60 | RU | J60 San Luis Potosi | 2026-02-16 | drop 2027-02-15
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,BEST_COUNTING_RESULT,doubles,6,BASE,J100 Queretaro,J100,SF,2025-10-27,27,6.75,,drop 2026-10-26,27 pts | BASE | J100 | SF | J100 Queretaro | 2025-10-27 | drop 2026-10-26
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,DROPPED_RESULT,singles,,DROPPED,J60 Tabasco,J60,R16,2025-06-02,5,5,confirmed_from_initial_breakdown,drop_date=2026-06-01; cutoff=2026-06-07; reason=drop_date_calculated_before_or_on_cutoff,"{""tournamentName"":""J60 Tabasco"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Mexico"",""hostNationCode"":""MEX"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""R16"",""points"":5,""tournamentLink"":""/en/tournament/j60-tabasco/mex/2025/j-j60-mex-2025-006/""}"
800695748,Ander Gomez Salas Villegas,M,MEX,2009,408,403,197.5,197.5,0,DROPPED_RESULT,doubles,,DROPPED,J60 Tabasco,J60,QF,2025-06-02,7,1.75,confirmed_from_initial_breakdown,drop_date=2026-06-01; cutoff=2026-06-07; reason=drop_date_calculated_before_or_on_cutoff,"{""tournamentName"":""J60 Tabasco"",""category"":""J60"",""drawType"":""M"",""hostNation"":""Mexico"",""hostNationCode"":""MEX"",""startDate"":""02 Jun 2025"",""surfaceDesc"":""Hard"",""surfaceCode"":""H"",""round"":""QF"",""points"":7,""tournamentLink"":""/en/tournament/j60-tabasco/mex/2025/j-j60-mex-2025-006/""}"
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,1,BASE,J100 La Paz,J100,RU,2026-05-11,60,60,,drop 2027-05-10,60 pts | BASE | J100 | RU | J100 La Paz | 2026-05-11 | drop 2027-05-10
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,2,BASE,J300 Porto Alegre,J300,R16,2026-03-09,60,60,,drop 2027-03-08,60 pts | BASE | J300 | R16 | J300 Porto Alegre | 2026-03-09 | drop 2027-03-08
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,3,BASE,J100 Cochabamba,J100,QF,2026-05-18,20,20,,drop 2027-05-17,20 pts | BASE | J100 | QF | J100 Cochabamba | 2026-05-18 | drop 2027-05-17
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,4,BASE,J60 Tarija,J60,QF,2026-05-25,10,10,,drop 2027-05-24,10 pts | BASE | J60 | QF | J60 Tarija | 2026-05-25 | drop 2027-05-24
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,5,BASE,J60 Guatemala,J60,QF,2026-02-09,10,10,,drop 2027-02-08,10 pts | BASE | J60 | QF | J60 Guatemala | 2026-02-09 | drop 2027-02-08
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,6,BASE,J60 Santo Domingo,J60,QF,2025-09-29,10,10,,drop 2026-09-28,10 pts | BASE | J60 | QF | J60 Santo Domingo | 2025-09-29 | drop 2026-09-28
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,1,BASE,J100 Cochabamba,J100,RU,2026-05-18,45,11.25,,drop 2027-05-17,45 pts | BASE | J100 | RU | J100 Cochabamba | 2026-05-18 | drop 2027-05-17
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,2,BASE,J100 La Paz,J100,SF,2026-05-11,27,6.75,,drop 2027-05-10,27 pts | BASE | J100 | SF | J100 La Paz | 2026-05-11 | drop 2027-05-10
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,3,BASE,J100 Salvador,J100,QF,2025-11-10,15,3.75,,drop 2026-11-09,15 pts | BASE | J100 | QF | J100 Salvador | 2025-11-10 | drop 2026-11-09
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,4,BASE,J60 Tarija,J60,QF,2026-05-25,7,1.75,,drop 2027-05-24,7 pts | BASE | J60 | QF | J60 Tarija | 2026-05-25 | drop 2027-05-24
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,5,BASE,J60 Guatemala,J60,QF,2026-02-09,7,1.75,,drop 2027-02-08,7 pts | BASE | J60 | QF | J60 Guatemala | 2026-02-09 | drop 2027-02-08
800653617,Joao Cunha Cunha,M,BRA,2008,409,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,6,BASE,J30 Porto Alegre,J30,SF,2025-08-11,6,1.5,,drop 2026-08-10,6 pts | BASE | J30 | SF | J30 Porto Alegre | 2025-08-11 | drop 2026-08-10
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,1,BASE,J60 Arnhem,J60,WR,2025-10-14,60,60,,drop 2026-10-13,60 pts | BASE | J60 | WR | J60 Arnhem | 2025-10-14 | drop 2026-10-13
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,2,BASE,J30 Compiegne,J30,WR,2025-10-06,30,30,,drop 2026-10-05,30 pts | BASE | J30 | WR | J30 Compiegne | 2025-10-06 | drop 2026-10-05
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,3,BASE,J30 Liege,J30,WR,2025-09-15,30,30,,drop 2026-09-14,30 pts | BASE | J30 | WR | J30 Liege | 2025-09-15 | drop 2026-09-14
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,4,BASE,J100 Aizkraukle,J100,QF,2025-12-08,20,20,,drop 2026-12-07,20 pts | BASE | J100 | QF | J100 Aizkraukle | 2025-12-08 | drop 2026-12-07
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,5,BASE,J100 Dubai,J100,R16,2026-01-12,10,10,,drop 2027-01-11,10 pts | BASE | J100 | R16 | J100 Dubai | 2026-01-12 | drop 2027-01-11
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,singles,6,BASE,J60 Heiveld,J60,QF,2025-10-27,10,10,,drop 2026-10-26,10 pts | BASE | J60 | QF | J60 Heiveld | 2025-10-27 | drop 2026-10-26
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,1,BASE,J100 Balma,J100,WR,2025-10-20,75,18.75,,drop 2026-10-19,75 pts | BASE | J100 | WR | J100 Balma | 2025-10-20 | drop 2026-10-19
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,2,BASE,J100 Dubai,J100,QF,2026-01-19,15,3.75,,drop 2027-01-18,15 pts | BASE | J100 | QF | J100 Dubai | 2026-01-19 | drop 2027-01-18
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,3,BASE,J100 Dubai,J100,QF,2026-01-12,15,3.75,,drop 2027-01-11,15 pts | BASE | J100 | QF | J100 Dubai | 2026-01-12 | drop 2027-01-11
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,4,BASE,J100 Aizkraukle,J100,QF,2025-12-01,15,3.75,,drop 2026-11-30,15 pts | BASE | J100 | QF | J100 Aizkraukle | 2025-12-01 | drop 2026-11-30
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,5,BASE,J60 Arnhem,J60,SF,2025-10-14,14,3.5,,drop 2026-10-13,14 pts | BASE | J60 | SF | J60 Arnhem | 2025-10-14 | drop 2026-10-13
800621787,Kristian Vukovic,M,FRA,2009,410,404,196.75,196.75,0,BEST_COUNTING_RESULT,doubles,6,BASE,J30 Liege,J30,RU,2025-09-15,13,3.25,,drop 2026-09-14,13 pts | BASE | J30 | RU | J30 Liege | 2025-09-15 | drop 2026-09-14
